ID	DISCRIMINATOR	CODE	DISPLAY_CODE	NAME	IS_ACTIVE	CREATED_ON	CREATED_BY_ID	UPDATED_ON	UPDATED_BY_ID	VERSION	PID	P_UUID	ALH_ID
3259	case.subtype	refund_request.other	OTHER	Other	1	2022-06-15 19:21:48.994	1	2022-06-15 19:21:48.994	1	0	SEED [V3.0]	0	1
3260	case.subtype	refund_request.overpayment	OVERPAYMENT	Overpayment	1	2022-06-15 19:21:48.994	1	2022-06-15 19:21:48.994	1	0	SEED [V3.0]	0	1
3261	case.subtype	refund_request.overpayment_misread	OVERPAYMENT_MISREAD	Overpayment from Misreading Mthly/Qtrly Statements	1	2022-06-15 19:21:48.995	1	2022-06-15 19:21:48.995	1	0	SEED [V3.0]	0	1
3262	case.subtype	refund_request.payment_error_ooc	PAYMENT_ERROR_OOC	Payment Made in Error - Did Not Want to Pay out of Cycle Invoice Yet	1	2022-06-15 19:21:48.995	1	2022-06-15 19:21:48.995	1	0	SEED [V3.0]	0	1
3263	case.subtype	refund_request.payment_error_ownership	PAYMENT_ERROR_OWNERSHIP	Payment Made in Error - Transaction(s) Belong to Someone Else	1	2022-06-15 19:21:48.995	1	2022-06-15 19:21:48.995	1	0	SEED [V3.0]	0	1
3264	case.subtype	refund_request.payment_error_posted	PAYMENT_ERROR_POSTED	Payment Posted in Error	1	2022-06-15 19:21:48.995	1	2022-06-15 19:21:48.995	1	0	SEED [V3.0]	0	1
3265	case.subtype	refund_request.payment_error_rol	PAYMENT_ERROR_ROL	Payment Made in Error - transaction(s) moved to acct on ROL	1	2022-06-15 19:21:48.995	1	2022-06-15 19:21:48.995	1	0	SEED [V3.0]	0	1
3266	case.subtype	refund_request.payment_plan_incorrect	PAYMENT_PLAN_INCORRECT	Payment Plan Incorrectly Set up	1	2022-06-15 19:21:49.001	1	2022-06-15 19:21:49.001	1	0	SEED [V3.0]	0	1
3267	case.subtype	refund_request.refund_rejected	REFUND_REJECTED	CC/ACH Refund Rejected	1	2022-06-15 19:21:49.002	1	2022-06-15 19:21:49.002	1	0	SEED [V3.0]	0	1
3268	case.subtype	refund_request.second_mitigation	SECOND_MITIGATION	"2nd Time Mitigation"	1	2022-06-15 19:21:49.002	1	2022-06-15 19:21:49.002	1	0	SEED [V3.0]	0	1
3269	case.subtype	refund_request.suspended_account	SUSPENDED_ACCOUNT	Suspended Acct Reactivation Mitigation	1	2022-06-15 19:21:49.003	1	2022-06-15 19:21:49.003	1	0	SEED [V3.0]	0	1
3270	case.subtype	resolutions.chargeback	CHARGEBACK	Chargeback Follow-Up	1	2022-06-15 19:21:49.003	1	2022-06-15 19:21:49.003	1	0	SEED [V3.0]	0	1
3271	case.subtype	resolutions.civil	CIVIL	Civil Judgement	1	2022-06-15 19:21:49.003	1	2022-06-15 19:21:49.003	1	0	SEED [V3.0]	0	1
3272	case.subtype	resolutions.delinquent	DELINQUENT	Delinquent Payment Plan	1	2022-06-15 19:21:49.003	1	2022-06-15 19:21:49.003	1	0	SEED [V3.0]	0	1
3273	case.subtype	resolutions.frequent_violator	FREQUENT_VIOLATOR	Frequent Violator	1	2022-06-15 19:21:49.003	1	2022-06-15 19:21:49.003	1	0	SEED [V3.0]	0	1
3274	case.subtype	resolutions.legal	LEGAL	Legal	1	2022-06-15 19:21:49.004	1	2022-06-15 19:21:49.004	1	0	SEED [V3.0]	0	1
3275	case.subtype	resolutions.other	OTHER	Other	1	2022-06-15 19:21:49.005	1	2022-06-15 19:21:49.005	1	0	SEED [V3.0]	0	1
3276	case.subtype	resolutions.tax_offset	TAX_OFFSET	Tax Offset	1	2022-06-15 19:21:49.005	1	2022-06-15 19:21:49.005	1	0	SEED [V3.0]	0	1
3277	case.subtype	retailer_rewards.bristol_farms	BRISTOL_FARMS	Bristol Farms	1	2022-06-15 19:21:49.005	1	2022-06-15 19:21:49.005	1	0	SEED [V3.0]	0	1
3278	case.subtype	statement_invoice.statement_invoice	STATEMENT_INVOICE	Statement/Invoice	1	2022-06-15 19:21:49.005	1	2022-06-15 19:21:49.005	1	0	SEED [V3.0]	0	1
3279	case.subtype	toll_dispute.active_military	ACTIVE_MILITARY	Active Military	1	2022-06-15 19:21:49.006	1	2022-06-15 19:21:49.006	1	0	SEED [V3.0]	0	1
3280	case.subtype	toll_dispute.bad_image	BAD_IMAGE	Bad Image	1	2022-06-15 19:21:49.006	1	2022-06-15 19:21:49.006	1	0	SEED [V3.0]	0	1
3281	case.subtype	toll_dispute.dmv_hold_release	DMV_HOLD_RELEASE	DMV Hold Release	1	2022-06-15 19:21:49.006	1	2022-06-15 19:21:49.006	1	0	SEED [V3.0]	0	1
3282	case.subtype	toll_dispute.duplicate_charges	DUPLICATE_CHARGES	Duplicate Charges	1	2022-06-15 19:21:49.006	1	2022-06-15 19:21:49.006	1	0	SEED [V3.0]	0	1
3283	case.subtype	toll_dispute.emergency_vehicles	EMERGENCY_VEHICLES	Emergency Vehicles	1	2022-06-15 19:21:49.007	1	2022-06-15 19:21:49.007	1	0	SEED [V3.0]	0	1
3284	case.subtype	toll_dispute.forced	FORCED	Forced On	1	2022-06-15 19:21:49.007	1	2024-10-30 18:37:48.225	1	0	SEED [V3.0]-[V3.0upd]	0	1
3285	case.subtype	toll_dispute.incorrect_pricing	INCORRECT_PRICING	Incorrect Pricing	1	2022-06-15 19:21:49.007	1	2022-06-15 19:21:49.007	1	0	SEED [V3.0]	0	1
3286	case.subtype	toll_dispute.interop_account	INTEROP_ACCOUNT	Have Interopable Account	1	2022-06-15 19:21:49.007	1	2022-06-15 19:21:49.007	1	0	SEED [V3.0]	0	1
3287	case.subtype	toll_dispute.lost_payment	LOST_PAYMENT	Lost Payment	1	2022-06-15 19:21:49.007	1	2022-06-15 19:21:49.007	1	0	SEED [V3.0]	0	1
3288	case.subtype	toll_dispute.never_owned_vehicle	NEVER_OWNED_VEHICLE	Never Owned Vehicle	1	2022-06-15 19:21:49.008	1	2022-06-15 19:21:49.008	1	0	SEED [V3.0]	0	1
3289	case.subtype	toll_dispute.niop	NIOP	NIOP	1	2022-06-15 19:21:49.008	1	2022-06-15 19:21:49.008	1	0	SEED [V3.0]	0	1
3290	case.subtype	toll_dispute.other	OTHER	Other	1	2022-06-15 19:21:49.008	1	2022-06-15 19:21:49.008	1	0	SEED [V3.0]	0	1
3291	case.subtype	toll_dispute.penalty_amount	PENALTY_AMOUNT	Penalty Amount	1	2022-06-15 19:21:49.008	1	2022-06-15 19:21:49.008	1	0	SEED [V3.0]	0	1
3292	case.subtype	toll_dispute.road_closure	ROAD_CLOSURE	Road Closure	1	2022-06-15 19:21:49.008	1	2022-06-15 19:21:49.008	1	0	SEED [V3.0]	0	1
3293	case.subtype	toll_dispute.tca_account	TCA_ACCOUNT	Have TCA Account	1	2022-06-15 19:21:49.010	1	2022-06-15 19:21:49.010	1	0	SEED [V3.0]	0	1
3294	case.subtype	toll_dispute.watchlist	WATCHLIST	Watchlist	1	2022-06-15 19:21:49.010	1	2022-06-15 19:21:49.010	1	0	SEED [V3.0]	0	1
3295	case.subtype	transponder.cancel	CANCEL	Cancel Tag Sale	1	2022-06-15 19:21:49.010	1	2022-06-15 19:21:49.010	1	0	SEED [V3.0]	0	1
3296	case.subtype	transponder.lost_stolen	LOST_STOLEN	Lost/Stolen Transponder	1	2022-06-15 19:21:49.012	1	2022-06-15 19:21:49.012	1	0	SEED [V3.0]	0	1
3297	case.subtype	transponder.not_received	NOT_RECEIVED	Did Not Receive	1	2022-06-15 19:21:49.012	1	2022-06-15 19:21:49.012	1	0	SEED [V3.0]	0	1
3298	case.subtype	transponder.other	OTHER	Other	1	2022-06-15 19:21:49.012	1	2022-06-15 19:21:49.012	1	0	SEED [V3.0]	0	1
3299	case.subtype	transponder.tag_assignment	TAG_ASSIGNMENT	Tag Assignment	1	2022-06-15 19:21:49.012	1	2022-06-15 19:21:49.012	1	0	SEED [V3.0]	0	1
3300	case.subtype	vehicle.no_dmv	NO_DMV	No DMV	1	2022-06-15 19:21:49.013	1	2022-06-15 19:21:49.013	1	0	SEED [V3.0]	0	1
3301	case.toll.dispute.complete.type	approved	APPROVED	Approved	1	2022-06-15 19:21:49.013	1	2022-06-15 19:21:49.013	1	0	SEED [V3.0]	0	1
3302	case.toll.dispute.complete.type	denied	DENIED	Denied	1	2022-06-15 19:21:49.015	1	2022-06-15 19:21:49.015	1	0	SEED [V3.0]	0	1
3303	case.toll.dispute.complete.type	mitigated	MITIGATED	Mitigated	1	2022-06-15 19:21:49.015	1	2022-06-15 19:21:49.015	1	0	SEED [V3.0]	0	1
3304	case.transfer.balance.complete.type	approved	APPROVED	Approved	1	2022-06-15 19:21:49.016	1	2022-06-15 19:21:49.016	1	0	SEED [V3.0]	0	1
3305	case.transfer.balance.complete.type	denied	DENIED	Denied	1	2022-06-15 19:21:49.016	1	2022-06-15 19:21:49.016	1	0	SEED [V3.0]	0	1
3306	case.type	account	ACCOUNT	Account	1	2022-06-15 19:21:49.016	1	2022-06-15 19:21:49.016	1	0	SEED [V3.0]	0	1
3307	case.type	chargeback_received	CHARGEBACK_RECEIVED	Chargeback/NSF	1	2022-06-15 19:21:49.016	1	2024-10-30 18:37:48.228	1	0	SEED [V3.0]-[V3.0upd]	0	1
3308	case.type	dmv_rejects	DMV_REJECTS	DMV Rejects	1	2022-06-15 19:21:49.017	1	2022-06-15 19:21:49.017	1	0	SEED [V3.0]	0	1
3309	case.type	interop	INTEROP	Interop	1	2022-06-15 19:21:49.017	1	2022-06-15 19:21:49.017	1	0	SEED [V3.0]	0	1
3310	case.type	other	OTHER	Other	1	2022-06-15 19:21:49.017	1	2022-06-15 19:21:49.017	1	0	SEED [V3.0]	0	1
3311	case.type	resolutions	RESOLUTIONS	Resolutions	1	2022-06-15 19:21:49.018	1	2022-06-15 19:21:49.018	1	0	SEED [V3.0]	0	1
3312	case.type	retailer_rewards	RETAILER_REWARDS	Retailer Rewards	1	2022-06-15 19:21:49.018	1	2022-06-15 19:21:49.018	1	0	SEED [V3.0]	0	1
3313	case.type	statement_invoice	STATEMENT_INVOICE	Statement/Invoice	1	2022-06-15 19:21:49.018	1	2022-06-15 19:21:49.018	1	0	SEED [V3.0]	0	1
3314	case.type	transponder	TRANSPONDER	Transponder	1	2022-06-15 19:21:49.018	1	2022-06-15 19:21:49.018	1	0	SEED [V3.0]	0	1
3315	case.type	vehicle	VEHICLE	Vehicle	1	2022-06-15 19:21:49.018	1	2022-06-15 19:21:49.018	1	0	SEED [V3.0]	0	1
3316	custom.validation.error	adjustment_amount_exceeds_balance	ADJUSTMENT_AMOUNT_EXCEEDS_BALANCE	Amount cannot be greater than the account balance	1	2022-06-15 19:21:49.019	1	2022-06-15 19:21:49.019	1	0	SEED [V3.0]	0	1
3317	custom.validation.error	duplicate_record	DUPLICATE_RECORD	This record has already been created.	1	2022-06-15 19:21:49.020	1	2022-06-15 19:21:49.020	1	0	SEED [V3.0]	0	1
3318	custom.validation.error	field_not_unique	FIELD_NOT_UNIQUE	This field must be unique	1	2022-06-15 19:21:49.021	1	2022-06-15 19:21:49.021	1	0	SEED [V3.0]	0	1
3319	custom.validation.error	invalid_account_for_transaction	INVALID_ACCOUNT_FOR_TRANSACTION	Transaction does not belong to this account.	1	2022-06-15 19:21:49.021	1	2022-06-15 19:21:49.021	1	0	SEED [V3.0]	0	1
3320	custom.validation.error	invalid_merge_to_agency	INVALID_MERGE_TO_AGENCY	Cannot merge account to agency account.	1	2022-06-15 19:21:49.021	1	2022-06-15 19:21:49.021	1	0	SEED [V3.0]	0	1
3321	custom.validation.error	transaction_is_closed	TRANSACTION_IS_CLOSED	Transaction is already closed.	1	2022-06-15 19:21:49.022	1	2022-06-15 19:21:49.022	1	0	SEED [V3.0]	0	1
3322	custom.validation.error	transaction_is_disputed	TRANSACTION_IS_DISPUTED	Transaction is already involved in dispute.	1	2022-06-15 19:21:49.022	1	2022-06-15 19:21:49.022	1	0	SEED [V3.0]	0	1
3323	custom.validation.error	transaction_not_found	TRANSACTION_NOT_FOUND	Transaction not found	1	2022-06-15 19:21:49.023	1	2022-06-15 19:21:49.023	1	0	SEED [V3.0]	0	1
3324	custom.validation.error	transfer_amount_invalid	TRANSFER_AMOUNT_INVALID	Transfer amount cannot be greater than the prepaid balance.	1	2022-06-15 19:21:49.023	1	2022-06-15 19:21:49.023	1	0	SEED [V3.0]	0	1
3325	data.source.type	returned_email	RETURNED_EMAIL	Returned Email	1	2022-06-15 19:21:49.023	1	2022-06-15 19:21:49.023	1	0	SEED [V3.0]	0	1
3326	department.type	finance	FINANCE	Finance	1	2022-06-15 19:21:49.023	1	2022-06-15 19:21:49.023	1	0	SEED [V3.0]	0	1
3327	document.batch.type	batch_not_guilty	BATCH_NOT_GUILTY	Not Guilty	1	2022-06-15 19:21:49.024	1	2022-06-15 19:21:49.024	1	0	SEED [V3.0]	0	1
3328	document.batch.type	batch_ott_no_transactions	BATCH_OTT_NO_TRANSACTIONS	OTT No transactions	1	2022-06-15 19:21:49.024	1	2022-06-15 19:21:49.024	1	0	SEED [V3.0]	0	1
3329	document.code.type	send_file_via_email	SEND_FILE_VIA_EMAIL	Send file via email	1	2022-06-15 19:21:49.024	1	2022-06-15 19:21:49.024	1	0	SEED [V3.0]	0	1
3330	document.code.type	violations_payment_receipt	VIOLATIONS_PAYMENT_RECEIPT	Violations payment receipt	1	2022-06-15 19:21:49.024	1	2022-06-15 19:21:49.024	1	0	SEED [V3.0]	0	1
3331	document.error	validation_no_disputed_vehicles	VALIDATION_NO_DISPUTED_VEHICLES	Error: No vehicles with disputed violations found for this account	1	2022-06-15 19:21:49.025	1	2022-06-15 19:21:49.025	1	0	SEED [V3.0]	0	1
3332	document.error	validation_no_disputed_viols	VALIDATION_NO_DISPUTED_VIOLS	Error: No disputed violations found for this account	1	2022-06-15 19:21:49.026	1	2022-06-15 19:21:49.026	1	0	SEED [V3.0]	0	1
3333	document.error	validation_no_transferred_vehicles	VALIDATION_NO_TRANSFERRED_VEHICLES	Error: No vehicles were moved to a FasTrak account	1	2022-06-15 19:21:49.026	1	2022-06-15 19:21:49.026	1	0	SEED [V3.0]	0	1
3334	document.error	validation_no_written_off_viols	VALIDATION_NO_WRITTEN_OFF_VIOLS	Error: No written off violations found for this account	1	2022-06-15 19:21:49.026	1	2022-06-15 19:21:49.026	1	0	SEED [V3.0]	0	1
3335	document.type	incoming_sms	INCOMING_SMS	Incoming SMS	1	2022-06-15 19:21:49.026	1	2022-06-15 19:21:49.026	1	0	SEED [V3.0]	0	1
3336	document.type	incoming_voice	INCOMING_VOICE	Incoming Voice	1	2022-06-15 19:21:49.027	1	2022-06-15 19:21:49.027	1	0	SEED [V3.0]	0	1
3337	document.type	outgoing_email_notsent	OUTGOING_EMAIL_NOTSENT	Outgoing Email Not Sent	1	2022-06-15 19:21:49.027	1	2022-06-15 19:21:49.027	1	0	SEED [V3.0]	0	1
3338	document.type	outgoing_mail_notsent	OUTGOING_MAIL_NOTSENT	Outgoing Mail Not Sent	1	2022-06-15 19:21:49.027	1	2022-06-15 19:21:49.027	1	0	SEED [V3.0]	0	1
3339	document.type	outgoing_mh_notsent	OUTGOING_MH_NOTSENT	Outgoing Mailhouse Not Sent	1	2022-06-15 19:21:49.028	1	2022-06-15 19:21:49.028	1	0	SEED [V3.0]	0	1
3340	document.type	outgoing_notsent	OUTGOING_NOTSENT	Outgoing Not Sent	1	2022-06-15 19:21:49.028	1	2022-06-15 19:21:49.028	1	0	SEED [V3.0]	0	1
3341	document.type	outgoing_sms_notsent	OUTGOING_SMS_NOTSENT	Outgoing SMS Not Sent	1	2022-06-15 19:21:49.028	1	2022-06-15 19:21:49.028	1	0	SEED [V3.0]	0	1
3342	document.type	outgoing_voice_notsent	OUTGOING_VOICE_NOTSENT	Outgoing Voice Not Sent	1	2022-06-15 19:21:49.028	1	2022-06-15 19:21:49.028	1	0	SEED [V3.0]	0	1
3343	equipment.subtype	transponder.switchable_6c	SWITCHABLE_6C	"6C Switchable"	1	2022-06-15 19:21:49.029	1	2022-06-15 19:21:49.029	1	0	SEED [V3.0]	0	1
3344	ftp.file.subtype	forward	FORWARD	Forward	1	2022-06-15 19:21:49.029	1	2022-06-15 19:21:49.029	1	0	SEED [V3.0]	0	1
3345	ftp.file.type	general_ledger	GENERAL_LEDGER	General Ledger	1	2022-06-15 19:21:49.029	1	2022-06-15 19:21:49.029	1	0	SEED [V3.0]	0	1
3346	ftp.file.type	mailhouse	MAILHOUSE	Mailhouse	1	2022-06-15 19:21:49.029	1	2022-06-15 19:21:49.029	1	0	SEED [V3.0]	0	1
3347	ftp.file.type	survey_tamer	SURVEY_TAMER	Survey Tamer	1	2022-06-15 19:21:49.030	1	2022-06-15 19:21:49.030	1	0	SEED [V3.0]	0	1
3348	gl.job.log.status	completed	COMPLETED	Completed	1	2022-06-15 19:21:49.030	1	2022-06-15 19:21:49.030	1	0	SEED [V3.0]	0	1
3349	gl.job.log.status	failed	FAILED	Failed	1	2022-06-15 19:21:49.031	1	2022-06-15 19:21:49.031	1	0	SEED [V3.0]	0	1
3350	gl.job.log.status	started	STARTED	Started	1	2022-06-15 19:21:49.031	1	2022-06-15 19:21:49.031	1	0	SEED [V3.0]	0	1
3351	gl.job.log.type	accruals_cron	ACCRUALS_CRON	Accruals CRON	1	2022-06-15 19:21:49.031	1	2022-06-15 19:21:49.031	1	0	SEED [V3.0]	0	1
3352	gl.job.log.type	accruals_manual	ACCRUALS_MANUAL	Accruals Manual	1	2022-06-15 19:21:49.032	1	2022-06-15 19:21:49.032	1	0	SEED [V3.0]	0	1
3353	gl.job.log.type	daily_cron	DAILY_CRON	Daily CRON	1	2022-06-15 19:21:49.032	1	2022-06-15 19:21:49.032	1	0	SEED [V3.0]	0	1
3354	gl.job.log.type	daily_manual	DAILY_MANUAL	Daily Manual	1	2022-06-15 19:21:49.032	1	2022-06-15 19:21:49.032	1	0	SEED [V3.0]	0	1
3355	inventory.part.type	inventory_part.switchable_6c	SWITCHABLE_6C	"6C Switchable"	1	2022-06-15 19:21:49.032	1	2022-06-15 19:21:49.032	1	0	SEED [V3.0]	0	1
3356	marketing.subtype	discount.fastrak_customer	FASTRAK_CUSTOMER	Fastrak Customer Discount	0	2022-06-15 19:21:49.033	1	2022-06-15 19:21:49.033	1	0	SEED [V3.0]	0	1
3357	marketing.subtype	special_processing.watchlist	WATCHLIST	Watchlist	0	2022-06-15 19:21:49.033	1	2022-06-15 19:21:49.033	1	0	SEED [V3.0]	0	1
3358	note.subtype	account.statement_correspondence_opt_out	STATEMENT_CORRESPONDENCE_OPT_OUT	Account Statement Correspondence Opt Out	1	2022-06-15 19:21:49.033	1	2022-06-15 19:21:49.033	1	0	SEED [V3.0]	0	1
3359	note.subtype	account.unclaimed_property	UNCLAIMED_PROPERTY	Unclaimed Property	1	2022-06-15 19:21:49.033	1	2022-06-15 19:21:49.033	1	0	SEED [V3.0]	0	1
3360	note.subtype	admin_review.admin_review	ADMIN_REVIEW	Admin Review	1	2022-06-15 19:21:49.033	1	2022-06-15 19:21:49.033	1	0	SEED [V3.0]	0	1
3361	note.subtype	bulk_action.deny_toll_dispute	DENY_TOLL_DISPUTE	Bulk Action Deny Toll Dispute	1	2022-06-15 19:21:49.033	1	2022-06-15 19:21:49.033	1	0	SEED [V3.0]	0	1
3362	note.subtype	system.i3_interaction_id	I3_INTERACTION_ID	I3 Interaction Id	1	2022-06-15 19:21:49.034	1	2022-06-15 19:21:49.034	1	0	SEED [V3.0]	0	1
3363	note.subtype	system.ott_no_transactions	OTT_NO_TRANSACTIONS	OTT No transactions	1	2022-06-15 19:21:49.034	1	2022-06-15 19:21:49.034	1	0	SEED [V3.0]	0	1
3364	note.subtype	system.plate_changed_by_audit	PLATE_CHANGED_BY_AUDIT	License Plate Changed By Audit	1	2022-06-15 19:21:49.034	1	2022-06-15 19:21:49.034	1	0	SEED [V3.0]	0	1
3365	note.subtype	system.replenishment_amt_opt_out	REPLENISHMENT_AMT_OPT_OUT	Customer Opt-Out of Replenishment Amount	1	2022-06-15 19:21:49.034	1	2022-06-15 19:21:49.034	1	0	SEED [V3.0]	0	1
3366	note.subtype	system.replenishment_opt_out	REPLENISHMENT_OPT_OUT	Customer Opt-Out of Auto Replenishment	1	2022-06-15 19:21:49.034	1	2022-06-15 19:21:49.034	1	0	SEED [V3.0]	0	1
3367	note.subtype	system.returned_email	RETURNED_EMAIL	Returned Email	1	2022-06-15 19:21:49.035	1	2022-06-15 19:21:49.035	1	0	SEED [V3.0]	0	1
3368	note.subtype	system.returned_mail	RETURNED_MAIL	Returned Mail	1	2022-06-15 19:21:49.035	1	2022-06-15 19:21:49.035	1	0	SEED [V3.0]	0	1
3369	payment.transaction.type	pnm_refund	PNM_REFUND	Payment PNM Refund	1	2022-06-15 19:21:49.035	1	2022-06-15 19:21:49.035	1	0	SEED [V3.0]	0	1
3370	payment.transaction.type	pnm_refund_reversal	PNM_REFUND_REVERSAL	Payment PNM Refund Reversal	1	2022-06-15 19:21:49.035	1	2022-06-15 19:21:49.035	1	0	SEED [V3.0]	0	1
3371	phone.error.type	standard	STANDARD	Standard	1	2022-06-15 19:21:49.035	1	2022-06-15 19:21:49.035	1	0	SEED [V3.0]	0	1
3372	process.ott.type	allow_back_date_only	ALLOW_BACK_DATE_ONLY	Allow Back Date Only	1	2022-06-15 19:21:49.036	1	2022-06-15 19:21:49.036	1	0	SEED [V3.0]	0	1
3373	process.ott.type	allow_both	ALLOW_BOTH	Allow Both Forward & Back Date	1	2022-06-15 19:21:49.036	1	2022-06-15 19:21:49.036	1	0	SEED [V3.0]	0	1
3374	process.ott.type	allow_forward_date_only	ALLOW_FORWARD_DATE_ONLY	Allow Forward Date Only	1	2022-06-15 19:21:49.036	1	2022-06-15 19:21:49.036	1	0	SEED [V3.0]	0	1
3375	process.ott.type	na	NA	Not Applicable	1	2022-06-15 19:21:49.036	1	2022-06-15 19:21:49.036	1	0	SEED [V3.0]	0	1
3376	process.ott.type	not_eligible	NOT_ELIGIBLE	Not Eligible	1	2022-06-15 19:21:49.037	1	2022-06-15 19:21:49.037	1	0	SEED [V3.0]	0	1
3377	transponder.type	switchable_6c	SWITCHABLE_6C	"6C Switchable"	1	2022-06-15 19:21:49.037	1	2022-06-15 19:21:49.037	1	0	SEED [V3.0]	0	1
3378	vmm.notice.level	delinquent	DELINQUENT	Delinquent	1	2022-06-15 19:21:49.037	1	2022-06-15 19:21:49.037	1	0	SEED [V3.0]	0	1
3379	vmm.notice.level	more_than_6_months	MORE_THAN_6_MONTHS	More than 6 Months	1	2022-06-15 19:21:49.037	1	2022-06-15 19:21:49.037	1	0	SEED [V3.0]	0	1
3380	vmm.notice.level	no_notice	NO_NOTICE	No Notice	1	2022-06-15 19:21:49.038	1	2022-06-15 19:21:49.038	1	0	SEED [V3.0]	0	1
3381	vmm.notice.level	notice_1	NOTICE_1	Notice 1	1	2022-06-15 19:21:49.038	1	2022-06-15 19:21:49.038	1	0	SEED [V3.0]	0	1
3382	vmm.notice.level	"3_to_6_months"	"3_TO_6_MONTHS"	"3 To 6 Months"	1	2022-06-15 19:21:49.038	1	2022-06-15 19:21:49.038	1	0	SEED [V3.0]	0	1
3383	agency.reference.type	violation_deposit	VIOLATION_DEPOSIT	Customer Deposit	0	2022-06-15 19:21:49.040	1	2022-06-15 19:21:49.040	1	0	SEED [V3.0]	0	1
3384	data.source.type	transunion	TRANSUNION	Trans Union	1	2022-06-15 19:21:49.040	1	2022-06-15 19:21:49.040	1	0	SEED [V3.0]	0	1
3385	document.code.type	acct_closed_manual	ACCT_CLOSED_MANUAL	Acct Closed - manual	1	2022-06-15 19:21:49.040	1	2022-06-15 19:21:49.040	1	0	SEED [V3.0]	0	1
3386	document.code.type	acct_closed_manual_email	ACCT_CLOSED_MANUAL_EMAIL	Acct Closed - manual email	1	2022-06-15 19:21:49.040	1	2022-06-15 19:21:49.040	1	0	SEED [V3.0]	0	1
3387	document.code.type	contact_confirmation	CONTACT_CONFIRMATION	Contact Confirmation	1	2022-06-15 19:21:49.040	1	2022-06-15 19:21:49.040	1	0	SEED [V3.0]	0	1
3388	account.alert.type	account_user_locked	ACCOUNT_USER_LOCKED	Authorized user(s) are locked out	1	2022-06-15 19:21:49.041	1	2022-06-15 19:21:49.041	1	0	SEED [V3.0]	0	1
3389	allocation.group	nct	NCT	NCT	0	2022-06-15 19:21:49.041	1	2022-06-15 19:21:49.041	1	0	SEED [V3.0]	0	1
3390	case.substatus	closed.denied	DENIED	Denied	1	2022-06-15 19:21:49.041	1	2022-06-15 19:21:49.041	1	0	SEED [V3.0]	0	1
3391	case.subtype	refund_request.image_error	IMAGE_ERROR	Image Error	1	2022-06-15 19:21:49.041	1	2022-06-15 19:21:49.041	1	0	SEED [V3.0]	0	1
3392	case.subtype	refund_request.tca_request	TCA_REQUEST	TCA Request	1	2022-06-15 19:21:49.042	1	2022-06-15 19:21:49.042	1	0	SEED [V3.0]	0	1
3393	custom.validation.error	invalid_rfid	INVALID_RFID	Invalid RFID number for barcode	0	2022-06-15 19:21:49.042	1	2022-06-15 19:21:49.042	1	0	SEED [V3.0]	0	1
3394	document.batch.type	bulk_send	BULK_SEND	Bulk Send	1	2022-06-15 19:21:49.042	1	2022-06-15 19:21:49.042	1	0	SEED [V3.0]	0	1
3395	document.batch.type	misc1	MISC1	Misc1	1	2022-06-15 19:21:49.042	1	2022-06-15 19:21:49.042	1	0	SEED [V3.0]	0	1
3396	document.batch.type	misc2	MISC2	Misc2	1	2022-06-15 19:21:49.043	1	2022-06-15 19:21:49.043	1	0	SEED [V3.0]	0	1
3397	document.batch.type	misc3	MISC3	Misc3	1	2022-06-15 19:21:49.043	1	2022-06-15 19:21:49.043	1	0	SEED [V3.0]	0	1
3398	document.error	validation_no_dmv_check	VALIDATION_NO_DMV_CHECK	Error: No recent DMV Check found for this account	1	2022-06-15 19:21:49.043	1	2022-06-15 19:21:49.043	1	0	SEED [V3.0]	0	1
3399	document.error	validation_no_refund_denials	VALIDATION_NO_REFUND_DENIALS	Error: No recent refund request is denied for this account	1	2022-06-15 19:21:49.043	1	2022-06-15 19:21:49.043	1	0	SEED [V3.0]	0	1
3400	note.subtype	customer_website.customer_inquiry	CUSTOMER_INQUIRY	Customer Inquiry	1	2022-06-15 19:21:49.043	1	2022-06-15 19:21:49.043	1	0	SEED [V3.0]	0	1
3401	toll.transaction.type	toll_receivable_frequent_discount	TOLL_RECEIVABLE_FREQUENT_DISCOUNT	Toll Receivable Frequent Discount	1	2022-06-15 19:21:49.044	1	2022-06-15 19:21:49.044	1	0	SEED [V3.0]	0	1
3402	toll.transaction.type	toll_receivable_frequent_discount_reversal	TOLL_RECEIVABLE_FREQUENT_DISCOUNT_REVERSAL	Toll Receivable Frequent Discount Reversal	1	2022-06-15 19:21:49.044	1	2022-06-15 19:21:49.044	1	0	SEED [V3.0]	0	1
3403	toll.transaction.type	toll_receivable_non-rev_decrease	TOLL_RECEIVABLE_NON-REV_DECREASE	Toll Receivable Non-Revenue Decrease	1	2022-06-15 19:21:49.044	1	2022-06-15 19:21:49.044	1	0	SEED [V3.0]	0	1
3404	toll.transaction.type	toll_receivable_non-rev_decrease_reversal	TOLL_RECEIVABLE_NON-REV_DECREASE_REVERSAL	Toll Receivable Non-Revenue Decrease Reversal	1	2022-06-15 19:21:49.044	1	2022-06-15 19:21:49.044	1	0	SEED [V3.0]	0	1
3405	transaction.group.type	non_receivable	NON_RECEIVABLE	Non Receivable	1	2022-06-15 19:21:49.045	1	2022-06-15 19:21:49.045	1	0	SEED [V3.0]	0	1
3406	transaction.group.type	receivable	RECEIVABLE	Receivable	1	2022-06-15 19:21:49.045	1	2022-06-15 19:21:49.045	1	0	SEED [V3.0]	0	1
